My ID System,Name german,Name english,Sprite,Shiny Sprite,Nom français
53,Snobilikat,Persian,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0053_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0053_000_mf_n_00000000_f_r.png,Persian
53_alola,Alola Snobilikat,Alolan Persian,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0053_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0053_001_mf_n_00000000_f_r.png,Persian d'alola
54,Enton,Psyduck,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0054_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0054_000_mf_n_00000000_f_r.png,Psykokwak
55,Entoron,Golduck,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0055_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0055_000_mf_n_00000000_f_r.png,Akwakwak
56,Menki,Mankey,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0056_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0056_000_mf_n_00000000_f_r.png,Férosinge
57,Rasaff,Primeape,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0057_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0057_000_mf_n_00000000_f_r.png,Colossinge
58,Fukano,Growlithe,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0058_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0058_000_mf_n_00000000_f_r.png,Caninos
58_hisui,Hisui Fukano,Hisuian Growlithe,https://www.pokewiki.de/images/3/35/Pokémonsprite_058a_HOME.png,https://www.pokewiki.de/images/6/6a/Pokémonsprite_058a_Schillernd_HOME.png,Caninos de hisui
59,Arkani,Arcanine,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0059_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0059_000_mf_n_00000000_f_r.png,Arcanin
59_hisui,Hisui Arkani,Hisuian Arcanine,https://www.pokewiki.de/images/4/43/Pokémonsprite_059a_HOME.png,https://www.pokewiki.de/images/4/41/Pokémonsprite_059a_Schillernd_HOME.png,Arcanin de hisui
60,Quapsel,Poliwag,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0060_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0060_000_mf_n_00000000_f_r.png,Ptitard
61,Quaputzi,Poliwhirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0061_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0061_000_mf_n_00000000_f_r.png,Têtarte
62,Quappo,Poliwrath,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0062_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0062_000_mf_n_00000000_f_r.png,Tartard
63,Abra,Abra,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0063_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0063_000_mf_n_00000000_f_r.png,Abra
64,Kadabra,Kadabra,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_r.png,Kadabra
64_m,Kadabra ♂,Kadabra ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_md_n_00000000_f_r.png,Kadabra ♂
64_w,Kadabra ♀,Kadabra ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0064_000_fd_n_00000000_f_r.png,Kadabra ♀
65,Simsala,Alakazam,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_r.png,Alakazam
65_m,Simsala ♂,Alakazam ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_md_n_00000000_f_r.png,Alakazam ♂
65_w,Simsala ♀,Alakazam ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_000_fd_n_00000000_f_r.png,Alakazam ♀
65_mega,Mega Simsala,Mega Alakazam,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0065_001_mf_n_00000000_f_r.png,Méga Alakazam
66,Machollo,Machop,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0066_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0066_000_mf_n_00000000_f_r.png,Machoc
67,Maschock,Machoke,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0067_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0067_000_mf_n_00000000_f_r.png,Machopeur
68,Machomei,Machamp,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_n_00000000_f_r.png,Mackogneur
68_gmax,Gmax Machomei,Gmax Machamp,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0068_000_mf_g_00000000_f_r.png,Mackogneur Gigamax
69,Knofensa,Bellsprout,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0069_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0069_000_mf_n_00000000_f_r.png,Chétiflor
70,Ultrigaria,Weepinbell,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0070_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0070_000_mf_n_00000000_f_r.png,Boustiflor
71,Sarzenia,Victreebel,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0071_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0071_000_mf_n_00000000_f_r.png,Empiflor
71_mega,Mega Sarzenia,Mega Victreebel,https://media.bisafans.de/b7c173e//pokemon/artwork/071-mega.png,,Méga Empiflor
72,Tentacha,Tentacool,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0072_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0072_000_mf_n_00000000_f_r.png,Tentacool
73,Tentoxa,Tentacruel,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0073_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0073_000_mf_n_00000000_f_r.png,Tentacruel
74,Kleinstein,Geodude,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_000_mf_n_00000000_f_r.png,Racaillou
74_alola,Alola Kleinstein,Alolan Geodude,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0074_001_mf_n_00000000_f_r.png,Racaillou d'alola
75,Georok,Graveler,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_000_mf_n_00000000_f_r.png,Gravalanch
75_alola,Alola Georok,Alolan Graveler,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0075_001_mf_n_00000000_f_r.png,Gravalanch d'alola
76,Geowaz,Golem,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_000_mf_n_00000000_f_r.png,Grolem
76_alola,Alola Geowaz,Alolan Golem,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0076_001_mf_n_00000000_f_r.png,Grolem d'alola
77,Ponita,Ponyta,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_000_mf_n_00000000_f_r.png,Ponyta
77_galar,Galar Ponita,Galarian Ponyta,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0077_001_mf_n_00000000_f_r.png,Ponyta de galar
78,Galoppa,Rapidash,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_000_mf_n_00000000_f_r.png,Galopa
78_galar,Galar Galoppa,Galarian Rapidash,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0078_001_mf_n_00000000_f_r.png,Galopa de galar
79,Flegmon,Slowpoke,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_000_mf_n_00000000_f_r.png,Ramoloss
79_galar,Galar Flegmon,Galarian Slowpoke,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0079_001_mf_n_00000000_f_r.png,Ramoloss de galar
80,Lahmus,Slowbro,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_000_mf_n_00000000_f_r.png,Flagadoss
80_mega,Mega Lahmus,Mega Slowbro,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_001_mf_n_00000000_f_r.png,Méga Flagadoss
80_galar,Galar Lahmus,Galarian Slowbro,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_002_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0080_002_mf_n_00000000_f_r.png,Flagadoss de galar
81,Magnetilo,Magnemite,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0081_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0081_000_uk_n_00000000_f_r.png,Magnéti
82,Magneton,Magneton,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0082_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0082_000_uk_n_00000000_f_r.png,Magnéton
83,Porenta,Farfetch'd,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_000_mf_n_00000000_f_r.png,Canarticho
83_galar,Galar Porenta,Galarian Farfetch'd,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0083_001_mf_n_00000000_f_r.png,Canarticho de galar
84,Dodu,Doduo,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_r.png,Doduo
84_m,Dodu ♂,Doduo ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_md_n_00000000_f_r.png,Doduo ♂
84_w,Dodu ♀,Doduo ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0084_000_fd_n_00000000_f_r.png,Doduo ♀
85,Dodri,Dodrio,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_r.png,Dodrio
85_m,Dodri ♂,Dodrio ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_md_n_00000000_f_r.png,Dodrio ♂
85_w,Dodri ♀,Dodrio ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0085_000_fd_n_00000000_f_r.png,Dodrio ♀
86,Jurob,Seel,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0086_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0086_000_mf_n_00000000_f_r.png,Otaria
87,Jugong,Dewgong,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0087_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0087_000_mf_n_00000000_f_r.png,Lamantine
88,Sleima,Grimer,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_000_mf_n_00000000_f_r.png,Tadmorv
88_alola,Alola Sleima,Alolan Grimer,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0088_001_mf_n_00000000_f_r.png,Tadmorv d'alola
89,Sleimok,Muk,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_000_mf_n_00000000_f_r.png,Grotadmorv
89_alola,Alola Sleimok,Alolan Muk,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0089_001_mf_n_00000000_f_r.png,Grotadmorv d'alola
90,Muschas,Shellder,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0090_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0090_000_mf_n_00000000_f_r.png,Kokiyas
91,Austos,Cloyster,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0091_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0091_000_mf_n_00000000_f_r.png,Crustabri
92,Nebulak,Gastly,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0092_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0092_000_mf_n_00000000_f_r.png,Fantominus
93,Alpollo,Haunter,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0093_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0093_000_mf_n_00000000_f_r.png,Spectrum
94,Gengar,Gengar,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_n_00000000_f_r.png,Ectoplasma
94_mega,Mega Gengar,Mega Gengar,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_001_mf_n_00000000_f_r.png,Méga Ectoplasma
94_gmax,Gmax Gengar,Gmax Gengar,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0094_000_mf_g_00000000_f_r.png,Ectoplasma Gigamax
95,Onix,Onix,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0095_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0095_000_mf_n_00000000_f_r.png,Onix
96,Traumato,Drowzee,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0096_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0096_000_mf_n_00000000_f_r.png,Soporifik
97,Hypno,Hypno,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_r.png,Hypnomade
97_m,Hypno ♂,Hypno ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_md_n_00000000_f_r.png,Hypnomade ♂
97_w,Hypno ♀,Hypno ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0097_000_fd_n_00000000_f_r.png,Hypnomade ♀
98,Krabby,Krabby,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0098_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0098_000_mf_n_00000000_f_r.png,Krabby
99,Kingler,Kingler,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_n_00000000_f_r.png,Krabboss
99_gmax,Gmax Kingler,Gmax Kingler,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0099_000_mf_g_00000000_f_r.png,Krabboss Gigamax
100,Voltobal,Voltorb,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0100_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0100_000_uk_n_00000000_f_r.png,Voltorbe
100_hisui,Hisui Voltobal,Hisuian Voltorb,https://www.pokewiki.de/images/6/6d/Pokémonsprite_100a_HOME.png,https://www.pokewiki.de/images/8/83/Pokémonsprite_100a_Schillernd_HOME.png,Voltorbe de hisui
101,Lektrobal,Electrode,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0101_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0101_000_uk_n_00000000_f_r.png,Électrode
